group,model,outcome,bin_from,bin_to,n
tutti,lr_scored,1,0.8200000000000001,0.8300000000000001,0
tutti,lr_scored,1,0.8300000000000001,0.84,0
tutti,lr_scored,1,0.84,0.85,0
tutti,lr_scored,1,0.85,0.86,0
tutti,lr_scored,1,0.86,0.87,0
tutti,lr_scored,1,0.87,0.88,0
tutti,lr_scored,1,0.88,0.89,0
tutti,lr_scored,1,0.89,0.9,0
tutti,lr_scored,1,0.9,0.91,0
tutti,lr_scored,1,0.91,0.92,0
tutti,lr_scored,1,0.92,0.93,0
tutti,lr_scored,1,0.93,0.9400000000000001,0
tutti,lr_scored,1,0.9400000000000001,0.9500000000000001,0
tutti,lr_scored,1,0.9500000000000001,0.96,0
tutti,lr_scored,1,0.96,0.97,0
tutti,lr_scored,1,0.97,0.98,0
tutti,lr_scored,1,0.98,0.99,0
tutti,lr_scored,1,0.99,1.0,0
diabetici,lr_penalized,0,0.0,0.01,0
diabetici,lr_penalized,0,0.01,0.02,0
diabetici,lr_penalized,0,0.02,0.03,0
diabetici,lr_penalized,0,0.03,0.04,0
diabetici,lr_penalized,0,0.04,0.05,3
diabetici,lr_penalized,0,0.05,0.06,4
diabetici,lr_penalized,0,0.06,0.07,7
diabetici,lr_penalized,0,0.07,0.08,10
diabetici,lr_penalized,0,0.08,0.09,7
diabetici,lr_penalized,0,0.09,0.1,7
diabetici,lr_penalized,0,0.1,0.11,11
diabetici,lr_penalized,0,0.11,0.12,7
diabetici,lr_penalized,0,0.12,0.13,8
diabetici,lr_penalized,0,0.13,0.14,6
diabetici,lr_penalized,0,0.14,0.15,14
diabetici,lr_penalized,0,0.15,0.16,8
diabetici,lr_penalized,0,0.16,0.17,8
diabetici,lr_penalized,0,0.17,0.18,5
diabetici,lr_penalized,0,0.18,0.19,4
diabetici,lr_penalized,0,0.19,0.2,9
diabetici,lr_penalized,0,0.2,0.21,4
diabetici,lr_penalized,0,0.21,0.22,5
diabetici,lr_penalized,0,0.22,0.23,4
diabetici,lr_penalized,0,0.23,0.24,2
diabetici,lr_penalized,0,0.24,0.25,3
diabetici,lr_penalized,0,0.25,0.26,8
diabetici,lr_penalized,0,0.26,0.27,7
diabetici,lr_penalized,0,0.27,0.28,1
diabetici,lr_penalized,0,0.28,0.29,6
diabetici,lr_penalized,0,0.29,0.3,2
diabetici,lr_penalized,0,0.3,0.31,1
diabetici,lr_penalized,0,0.31,0.32,1
diabetici,lr_penalized,0,0.32,0.33,3
diabetici,lr_penalized,0,0.33,0.34,2
diabetici,lr_penalized,0,0.34,0.35000000000000003,1
diabetici,lr_penalized,0,0.35000000000000003,0.36,2
diabetici,lr_penalized,0,0.36,0.37,0
diabetici,lr_penalized,0,0.37,0.38,1
diabetici,lr_penalized,0,0.38,0.39,1
diabetici,lr_penalized,0,0.39,0.4,3
diabetici,lr_penalized,0,0.4,0.41000000000000003,1
diabetici,lr_penalized,0,0.41000000000000003,0.42,3
diabetici,lr_penalized,0,0.42,0.43,2
diabetici,lr_penalized,0,0.43,0.44,3
diabetici,lr_penalized,0,0.44,0.45,1
diabetici,lr_penalized,0,0.45,0.46,1
diabetici,lr_penalized,0,0.46,0.47000000000000003,1
diabetici,lr_penalized,0,0.47000000000000003,0.48,1
diabetici,lr_penalized,0,0.48,0.49,0
diabetici,lr_penalized,0,0.49,0.5,1
diabetici,lr_penalized,0,0.5,0.51,0
diabetici,lr_penalized,0,0.51,0.52,1
diabetici,lr_penalized,0,0.52,0.53,0
diabetici,lr_penalized,0,0.53,0.54,0
diabetici,lr_penalized,0,0.54,0.55,1
diabetici,lr_penalized,0,0.55,0.56,0
diabetici,lr_penalized,0,0.56,0.5700000000000001,0
diabetici,lr_penalized,0,0.5700000000000001,0.58,0
diabetici,lr_penalized,0,0.58,0.59,0
diabetici,lr_penalized,0,0.59,0.6,0
diabetici,lr_penalized,0,0.6,0.61,0
diabetici,lr_penalized,0,0.61,0.62,1
diabetici,lr_penalized,0,0.62,0.63,0
diabetici,lr_penalized,0,0.63,0.64,0
diabetici,lr_penalized,0,0.64,0.65,1
diabetici,lr_penalized,0,0.65,0.66,0
diabetici,lr_penalized,0,0.66,0.67,0
diabetici,lr_penalized,0,0.67,0.68,0
diabetici,lr_penalized,0,0.68,0.6900000000000001,0
diabetici,lr_penalized,0,0.6900000000000001,0.7000000000000001,0
diabetici,lr_penalized,0,0.7000000000000001,0.71,0
diabetici,lr_penalized,0,0.71,0.72,0
diabetici,lr_penalized,0,0.72,0.73,0
diabetici,lr_penalized,0,0.73,0.74,0
diabetici,lr_penalized,0,0.74,0.75,0
diabetici,lr_penalized,0,0.75,0.76,1
diabetici,lr_penalized,0,0.76,0.77,0
diabetici,lr_penalized,0,0.77,0.78,0
diabetici,lr_penalized,0,0.78,0.79,0
diabetici,lr_penalized,0,0.79,0.8,0
diabetici,lr_penalized,0,0.8,0.81,0
diabetici,lr_penalized,0,0.81,0.8200000000000001,0
diabetici,lr_penalized,0,0.8200000000000001,0.8300000000000001,0
diabetici,lr_penalized,0,0.8300000000000001,0.84,0
diabetici,lr_penalized,0,0.84,0.85,0
diabetici,lr_penalized,0,0.85,0.86,0
diabetici,lr_penalized,0,0.86,0.87,0
diabetici,lr_penalized,0,0.87,0.88,0
diabetici,lr_penalized,0,0.88,0.89,0
diabetici,lr_penalized,0,0.89,0.9,1
diabetici,lr_penalized,0,0.9,0.91,0
diabetici,lr_penalized,0,0.91,0.92,0
diabetici,lr_penalized,0,0.92,0.93,0
diabetici,lr_penalized,0,0.93,0.9400000000000001,0
diabetici,lr_penalized,0,0.9400000000000001,0.9500000000000001,0
diabetici,lr_penalized,0,0.9500000000000001,0.96,0
diabetici,lr_penalized,0,0.96,0.97,0
diabetici,lr_penalized,0,0.97,0.98,0
diabetici,lr_penalized,0,0.98,0.99,0
diabetici,lr_penalized,0,0.99,1.0,0
diabetici,lr_penalized,1,0.0,0.01,0
diabetici,lr_penalized,1,0.01,0.02,0
diabetici,lr_penalized,1,0.02,0.03,0
diabetici,lr_penalized,1,0.03,0.04,0
diabetici,lr_penalized,1,0.04,0.05,0
diabetici,lr_penalized,1,0.05,0.06,1
diabetici,lr_penalized,1,0.06,0.07,1
diabetici,lr_penalized,1,0.07,0.08,0
diabetici,lr_penalized,1,0.08,0.09,1
diabetici,lr_penalized,1,0.09,0.1,1
diabetici,lr_penalized,1,0.1,0.11,2
diabetici,lr_penalized,1,0.11,0.12,0
diabetici,lr_penalized,1,0.12,0.13,1
diabetici,lr_penalized,1,0.13,0.14,2
diabetici,lr_penalized,1,0.14,0.15,3
diabetici,lr_penalized,1,0.15,0.16,1
diabetici,lr_penalized,1,0.16,0.17,4
diabetici,lr_penalized,1,0.17,0.18,1
diabetici,lr_penalized,1,0.18,0.19,2
diabetici,lr_penalized,1,0.19,0.2,1
diabetici,lr_penalized,1,0.2,0.21,3
diabetici,lr_penalized,1,0.21,0.22,2
diabetici,lr_penalized,1,0.22,0.23,0
diabetici,lr_penalized,1,0.23,0.24,1
diabetici,lr_penalized,1,0.24,0.25,3
diabetici,lr_penalized,1,0.25,0.26,1
diabetici,lr_penalized,1,0.26,0.27,4
diabetici,lr_penalized,1,0.27,0.28,1
diabetici,lr_penalized,1,0.28,0.29,3
diabetici,lr_penalized,1,0.29,0.3,2
diabetici,lr_penalized,1,0.3,0.31,4
diabetici,lr_penalized,1,0.31,0.32,0
diabetici,lr_penalized,1,0.32,0.33,3
diabetici,lr_penalized,1,0.33,0.34,3
diabetici,lr_penalized,1,0.34,0.35000000000000003,1
diabetici,lr_penalized,1,0.35000000000000003,0.36,3
diabetici,lr_penalized,1,0.36,0.37,1
diabetici,lr_penalized,1,0.37,0.38,0
diabetici,lr_penalized,1,0.38,0.39,2
diabetici,lr_penalized,1,0.39,0.4,0
diabetici,lr_penalized,1,0.4,0.41000000000000003,0
diabetici,lr_penalized,1,0.41000000000000003,0.42,1
diabetici,lr_penalized,1,0.42,0.43,0
diabetici,lr_penalized,1,0.43,0.44,0
diabetici,lr_penalized,1,0.44,0.45,0
diabetici,lr_penalized,1,0.45,0.46,2
diabetici,lr_penalized,1,0.46,0.47000000000000003,0
diabetici,lr_penalized,1,0.47000000000000003,0.48,0
diabetici,lr_penalized,1,0.48,0.49,0
diabetici,lr_penalized,1,0.49,0.5,0
diabetici,lr_penalized,1,0.5,0.51,0
diabetici,lr_penalized,1,0.51,0.52,0
diabetici,lr_penalized,1,0.52,0.53,0
diabetici,lr_penalized,1,0.53,0.54,0
diabetici,lr_penalized,1,0.54,0.55,1
diabetici,lr_penalized,1,0.55,0.56,0
diabetici,lr_penalized,1,0.56,0.5700000000000001,1
diabetici,lr_penalized,1,0.5700000000000001,0.58,0
diabetici,lr_penalized,1,0.58,0.59,0
diabetici,lr_penalized,1,0.59,0.6,0
diabetici,lr_penalized,1,0.6,0.61,0
diabetici,lr_penalized,1,0.61,0.62,0
diabetici,lr_penalized,1,0.62,0.63,0
diabetici,lr_penalized,1,0.63,0.64,0
diabetici,lr_penalized,1,0.64,0.65,1
diabetici,lr_penalized,1,0.65,0.66,0
diabetici,lr_penalized,1,0.66,0.67,0
diabetici,lr_penalized,1,0.67,0.68,0
diabetici,lr_penalized,1,0.68,0.6900000000000001,0
diabetici,lr_penalized,1,0.6900000000000001,0.7000000000000001,0
diabetici,lr_penalized,1,0.7000000000000001,0.71,0
diabetici,lr_penalized,1,0.71,0.72,0
diabetici,lr_penalized,1,0.72,0.73,0
diabetici,lr_penalized,1,0.73,0.74,0
diabetici,lr_penalized,1,0.74,0.75,0
diabetici,lr_penalized,1,0.75,0.76,1
diabetici,lr_penalized,1,0.76,0.77,0
diabetici,lr_penalized,1,0.77,0.78,0
diabetici,lr_penalized,1,0.78,0.79,0
diabetici,lr_penalized,1,0.79,0.8,1
diabetici,lr_penalized,1,0.8,0.81,0
diabetici,lr_penalized,1,0.81,0.8200000000000001,0
diabetici,lr_penalized,1,0.8200000000000001,0.8300000000000001,1
diabetici,lr_penalized,1,0.8300000000000001,0.84,0
diabetici,lr_penalized,1,0.84,0.85,0
diabetici,lr_penalized,1,0.85,0.86,0
diabetici,lr_penalized,1,0.86,0.87,0
diabetici,lr_penalized,1,0.87,0.88,0
diabetici,lr_penalized,1,0.88,0.89,0
diabetici,lr_penalized,1,0.89,0.9,0
diabetici,lr_penalized,1,0.9,0.91,0
diabetici,lr_penalized,1,0.91,0.92,0
diabetici,lr_penalized,1,0.92,0.93,0
diabetici,lr_penalized,1,0.93,0.9400000000000001,0
diabetici,lr_penalized,1,0.9400000000000001,0.9500000000000001,0
diabetici,lr_penalized,1,0.9500000000000001,0.96,0
diabetici,lr_penalized,1,0.96,0.97,1
diabetici,lr_penalized,1,0.97,0.98,0
diabetici,lr_penalized,1,0.98,0.99,0
diabetici,lr_penalized,1,0.99,1.0,0
non diabetici,lr_penalized,0,0.0,0.01,4
non diabetici,lr_penalized,0,0.01,0.02,27
non diabetici,lr_penalized,0,0.02,0.03,144
non diabetici,lr_penalized,0,0.03,0.04,345
non diabetici,lr_penalized,0,0.04,0.05,442
non diabetici,lr_penalized,0,0.05,0.06,477
non diabetici,lr_penalized,0,0.06,0.07,462
non diabetici,lr_penalized,0,0.07,0.08,373
non diabetici,lr_penalized,0,0.08,0.09,260
non diabetici,lr_penalized,0,0.09,0.1,240
non diabetici,lr_penalized,0,0.1,0.11,171
non diabetici,lr_penalized,0,0.11,0.12,146
non diabetici,lr_penalized,0,0.12,0.13,113
non diabetici,lr_penalized,0,0.13,0.14,81
non diabetici,lr_penalized,0,0.14,0.15,81
non diabetici,lr_penalized,0,0.15,0.16,53
non diabetici,lr_penalized,0,0.16,0.17,48
non diabetici,lr_penalized,0,0.17,0.18,37
non diabetici,lr_penalized,0,0.18,0.19,36
non diabetici,lr_penalized,0,0.19,0.2,33
non diabetici,lr_penalized,0,0.2,0.21,25
non diabetici,lr_penalized,0,0.21,0.22,19
non diabetici,lr_penalized,0,0.22,0.23,15
non diabetici,lr_penalized,0,0.23,0.24,8
non diabetici,lr_penalized,0,0.24,0.25,12
non diabetici,lr_penalized,0,0.25,0.26,9
non diabetici,lr_penalized,0,0.26,0.27,9
non diabetici,lr_penalized,0,0.27,0.28,5
non diabetici,lr_penalized,0,0.28,0.29,11
non diabetici,lr_penalized,0,0.29,0.3,5
non diabetici,lr_penalized,0,0.3,0.31,4
non diabetici,lr_penalized,0,0.31,0.32,0
non diabetici,lr_penalized,0,0.32,0.33,3
non diabetici,lr_penalized,0,0.33,0.34,3
non diabetici,lr_penalized,0,0.34,0.35000000000000003,4
non diabetici,lr_penalized,0,0.35000000000000003,0.36,1
non diabetici,lr_penalized,0,0.36,0.37,2
non diabetici,lr_penalized,0,0.37,0.38,3
non diabetici,lr_penalized,0,0.38,0.39,0
non diabetici,lr_penalized,0,0.39,0.4,0
non diabetici,lr_penalized,0,0.4,0.41000000000000003,0
non diabetici,lr_penalized,0,0.41000000000000003,0.42,0
non diabetici,lr_penalized,0,0.42,0.43,1
non diabetici,lr_penalized,0,0.43,0.44,0
non diabetici,lr_penalized,0,0.44,0.45,1
non diabetici,lr_penalized,0,0.45,0.46,2
non diabetici,lr_penalized,0,0.46,0.47000000000000003,1
non diabetici,lr_penalized,0,0.47000000000000003,0.48,2
non diabetici,lr_penalized,0,0.48,0.49,0
non diabetici,lr_penalized,0,0.49,0.5,2
non diabetici,lr_penalized,0,0.5,0.51,0
non diabetici,lr_penalized,0,0.51,0.52,2
non diabetici,lr_penalized,0,0.52,0.53,1
non diabetici,lr_penalized,0,0.53,0.54,0
non diabetici,lr_penalized,0,0.54,0.55,0
non diabetici,lr_penalized,0,0.55,0.56,1
non diabetici,lr_penalized,0,0.56,0.5700000000000001,1
non diabetici,lr_penalized,0,0.5700000000000001,0.58,0
non diabetici,lr_penalized,0,0.58,0.59,0
non diabetici,lr_penalized,0,0.59,0.6,2
non diabetici,lr_penalized,0,0.6,0.61,0
non diabetici,lr_penalized,0,0.61,0.62,0
non diabetici,lr_penalized,0,0.62,0.63,0
non diabetici,lr_penalized,0,0.63,0.64,0
non diabetici,lr_penalized,0,0.64,0.65,0
non diabetici,lr_penalized,0,0.65,0.66,0
non diabetici,lr_penalized,0,0.66,0.67,0
non diabetici,lr_penalized,0,0.67,0.68,0
non diabetici,lr_penalized,0,0.68,0.6900000000000001,0
non diabetici,lr_penalized,0,0.6900000000000001,0.7000000000000001,0
non diabetici,lr_penalized,0,0.7000000000000001,0.71,0
non diabetici,lr_penalized,0,0.71,0.72,0
non diabetici,lr_penalized,0,0.72,0.73,0
non diabetici,lr_penalized,0,0.73,0.74,1
non diabetici,lr_penalized,0,0.74,0.75,0
non diabetici,lr_penalized,0,0.75,0.76,0
non diabetici,lr_penalized,0,0.76,0.77,0
non diabetici,lr_penalized,0,0.77,0.78,0
non diabetici,lr_penalized,0,0.78,0.79,0
non diabetici,lr_penalized,0,0.79,0.8,0
non diabetici,lr_penalized,0,0.8,0.81,1
non diabetici,lr_penalized,0,0.81,0.8200000000000001,0
non diabetici,lr_penalized,0,0.8200000000000001,0.8300000000000001,0
non diabetici,lr_penalized,0,0.8300000000000001,0.84,0
non diabetici,lr_penalized,0,0.84,0.85,0
non diabetici,lr_penalized,0,0.85,0.86,0
non diabetici,lr_penalized,0,0.86,0.87,0
non diabetici,lr_penalized,0,0.87,0.88,0
non diabetici,lr_penalized,0,0.88,0.89,0
non diabetici,lr_penalized,0,0.89,0.9,0
non diabetici,lr_penalized,0,0.9,0.91,1
non diabetici,lr_penalized,0,0.91,0.92,0
non diabetici,lr_penalized,0,0.92,0.93,0
non diabetici,lr_penalized,0,0.93,0.9400000000000001,0
non diabetici,lr_penalized,0,0.9400000000000001,0.9500000000000001,0
non diabetici,lr_penalized,0,0.9500000000000001,0.96,0
non diabetici,lr_penalized,0,0.96,0.97,0
non diabetici,lr_penalized,0,0.97,0.98,0
non diabetici,lr_penalized,0,0.98,0.99,0
non diabetici,lr_penalized,0,0.99,1.0,0
non diabetici,lr_penalized,1,0.0,0.01,0
non diabetici,lr_penalized,1,0.01,0.02,0
non diabetici,lr_penalized,1,0.02,0.03,3
non diabetici,lr_penalized,1,0.03,0.04,21
non diabetici,lr_penalized,1,0.04,0.05,24
non diabetici,lr_penalized,1,0.05,0.06,24
non diabetici,lr_penalized,1,0.06,0.07,34
non diabetici,lr_penalized,1,0.07,0.08,22
non diabetici,lr_penalized,1,0.08,0.09,28
non diabetici,lr_penalized,1,0.09,0.1,20
non diabetici,lr_penalized,1,0.1,0.11,20
non diabetici,lr_penalized,1,0.11,0.12,9
non diabetici,lr_penalized,1,0.12,0.13,18
non diabetici,lr_penalized,1,0.13,0.14,9
non diabetici,lr_penalized,1,0.14,0.15,13
non diabetici,lr_penalized,1,0.15,0.16,12
non diabetici,lr_penalized,1,0.16,0.17,11
non diabetici,lr_penalized,1,0.17,0.18,6
non diabetici,lr_penalized,1,0.18,0.19,1
non diabetici,lr_penalized,1,0.19,0.2,9
non diabetici,lr_penalized,1,0.2,0.21,11
non diabetici,lr_penalized,1,0.21,0.22,5
non diabetici,lr_penalized,1,0.22,0.23,7
non diabetici,lr_penalized,1,0.23,0.24,4
non diabetici,lr_penalized,1,0.24,0.25,4
non diabetici,lr_penalized,1,0.25,0.26,2
non diabetici,lr_penalized,1,0.26,0.27,3
non diabetici,lr_penalized,1,0.27,0.28,2
non diabetici,lr_penalized,1,0.28,0.29,2
non diabetici,lr_penalized,1,0.29,0.3,4
non diabetici,lr_penalized,1,0.3,0.31,4
non diabetici,lr_penalized,1,0.31,0.32,2
non diabetici,lr_penalized,1,0.32,0.33,1
non diabetici,lr_penalized,1,0.33,0.34,2
non diabetici,lr_penalized,1,0.34,0.35000000000000003,3
non diabetici,lr_penalized,1,0.35000000000000003,0.36,1
non diabetici,lr_penalized,1,0.36,0.37,1
non diabetici,lr_penalized,1,0.37,0.38,1
non diabetici,lr_penalized,1,0.38,0.39,0
non diabetici,lr_penalized,1,0.39,0.4,2
non diabetici,lr_penalized,1,0.4,0.41000000000000003,3
non diabetici,lr_penalized,1,0.41000000000000003,0.42,1
non diabetici,lr_penalized,1,0.42,0.43,0
non diabetici,lr_penalized,1,0.43,0.44,1
non diabetici,lr_penalized,1,0.44,0.45,0
non diabetici,lr_penalized,1,0.45,0.46,0
non diabetici,lr_penalized,1,0.46,0.47000000000000003,0
non diabetici,lr_penalized,1,0.47000000000000003,0.48,0
non diabetici,lr_penalized,1,0.48,0.49,0
non diabetici,lr_penalized,1,0.49,0.5,0
non diabetici,lr_penalized,1,0.5,0.51,0
non diabetici,lr_penalized,1,0.51,0.52,0
non diabetici,lr_penalized,1,0.52,0.53,0
non diabetici,lr_penalized,1,0.53,0.54,0
non diabetici,lr_penalized,1,0.54,0.55,2
non diabetici,lr_penalized,1,0.55,0.56,0
non diabetici,lr_penalized,1,0.56,0.5700000000000001,0
non diabetici,lr_penalized,1,0.5700000000000001,0.58,1
non diabetici,lr_penalized,1,0.58,0.59,0
non diabetici,lr_penalized,1,0.59,0.6,0
non diabetici,lr_penalized,1,0.6,0.61,0
non diabetici,lr_penalized,1,0.61,0.62,1
non diabetici,lr_penalized,1,0.62,0.63,1
non diabetici,lr_penalized,1,0.63,0.64,0
non diabetici,lr_penalized,1,0.64,0.65,0
non diabetici,lr_penalized,1,0.65,0.66,0
non diabetici,lr_penalized,1,0.66,0.67,0
non diabetici,lr_penalized,1,0.67,0.68,0
non diabetici,lr_penalized,1,0.68,0.6900000000000001,0
non diabetici,lr_penalized,1,0.6900000000000001,0.7000000000000001,1
non diabetici,lr_penalized,1,0.7000000000000001,0.71,0
non diabetici,lr_penalized,1,0.71,0.72,1
non diabetici,lr_penalized,1,0.72,0.73,0
non diabetici,lr_penalized,1,0.73,0.74,0
non diabetici,lr_penalized,1,0.74,0.75,0
non diabetici,lr_penalized,1,0.75,0.76,0
non diabetici,lr_penalized,1,0.76,0.77,0
non diabetici,lr_penalized,1,0.77,0.78,0
non diabetici,lr_penalized,1,0.78,0.79,0
non diabetici,lr_penalized,1,0.79,0.8,0
non diabetici,lr_penalized,1,0.8,0.81,0
non diabetici,lr_penalized,1,0.81,0.8200000000000001,0
non diabetici,lr_penalized,1,0.8200000000000001,0.8300000000000001,0
non diabetici,lr_penalized,1,0.8300000000000001,0.84,0
non diabetici,lr_penalized,1,0.84,0.85,0
non diabetici,lr_penalized,1,0.85,0.86,0
non diabetici,lr_penalized,1,0.86,0.87,0
non diabetici,lr_penalized,1,0.87,0.88,0
non diabetici,lr_penalized,1,0.88,0.89,0
non diabetici,lr_penalized,1,0.89,0.9,0
non diabetici,lr_penalized,1,0.9,0.91,0
non diabetici,lr_penalized,1,0.91,0.92,0
non diabetici,lr_penalized,1,0.92,0.93,0
non diabetici,lr_penalized,1,0.93,0.9400000000000001,0
non diabetici,lr_penalized,1,0.9400000000000001,0.9500000000000001,0
non diabetici,lr_penalized,1,0.9500000000000001,0.96,0
non diabetici,lr_penalized,1,0.96,0.97,0
non diabetici,lr_penalized,1,0.97,0.98,0
non diabetici,lr_penalized,1,0.98,0.99,0
non diabetici,lr_penalized,1,0.99,1.0,0
tutti,lr_penalized,0,0.0,0.01,4
tutti,lr_penalized,0,0.01,0.02,27
tutti,lr_penalized,0,0.02,0.03,144
tutti,lr_penalized,0,0.03,0.04,345
tutti,lr_penalized,0,0.04,0.05,445
tutti,lr_penalized,0,0.05,0.06,481
tutti,lr_penalized,0,0.06,0.07,469
tutti,lr_penalized,0,0.07,0.08,383
tutti,lr_penalized,0,0.08,0.09,267
tutti,lr_penalized,0,0.09,0.1,247
tutti,lr_penalized,0,0.1,0.11,182
tutti,lr_penalized,0,0.11,0.12,153
tutti,lr_penalized,0,0.12,0.13,121
tutti,lr_penalized,0,0.13,0.14,87
tutti,lr_penalized,0,0.14,0.15,95
tutti,lr_penalized,0,0.15,0.16,61
tutti,lr_penalized,0,0.16,0.17,56
tutti,lr_penalized,0,0.17,0.18,42
tutti,lr_penalized,0,0.18,0.19,40
tutti,lr_penalized,0,0.19,0.2,42
tutti,lr_penalized,0,0.2,0.21,29
tutti,lr_penalized,0,0.21,0.22,24
tutti,lr_penalized,0,0.22,0.23,19
tutti,lr_penalized,0,0.23,0.24,10
tutti,lr_penalized,0,0.24,0.25,15
tutti,lr_penalized,0,0.25,0.26,17
tutti,lr_penalized,0,0.26,0.27,16
tutti,lr_penalized,0,0.27,0.28,6
tutti,lr_penalized,0,0.28,0.29,17
tutti,lr_penalized,0,0.29,0.3,7
tutti,lr_penalized,0,0.3,0.31,5
tutti,lr_penalized,0,0.31,0.32,1
tutti,lr_penalized,0,0.32,0.33,6
tutti,lr_penalized,0,0.33,0.34,5
tutti,lr_penalized,0,0.34,0.35000000000000003,5
tutti,lr_penalized,0,0.35000000000000003,0.36,3
tutti,lr_penalized,0,0.36,0.37,2
tutti,lr_penalized,0,0.37,0.38,4
tutti,lr_penalized,0,0.38,0.39,1
tutti,lr_penalized,0,0.39,0.4,3
tutti,lr_penalized,0,0.4,0.41000000000000003,1
tutti,lr_penalized,0,0.41000000000000003,0.42,3
tutti,lr_penalized,0,0.42,0.43,3
tutti,lr_penalized,0,0.43,0.44,3
tutti,lr_penalized,0,0.44,0.45,2
tutti,lr_penalized,0,0.45,0.46,3
tutti,lr_penalized,0,0.46,0.47000000000000003,2
tutti,lr_penalized,0,0.47000000000000003,0.48,3
tutti,lr_penalized,0,0.48,0.49,0
tutti,lr_penalized,0,0.49,0.5,3
tutti,lr_penalized,0,0.5,0.51,0
tutti,lr_penalized,0,0.51,0.52,3
tutti,lr_penalized,0,0.52,0.53,1
tutti,lr_penalized,0,0.53,0.54,0
tutti,lr_penalized,0,0.54,0.55,1
tutti,lr_penalized,0,0.55,0.56,1
tutti,lr_penalized,0,0.56,0.5700000000000001,1
tutti,lr_penalized,0,0.5700000000000001,0.58,0
tutti,lr_penalized,0,0.58,0.59,0
tutti,lr_penalized,0,0.59,0.6,2
tutti,lr_penalized,0,0.6,0.61,0
tutti,lr_penalized,0,0.61,0.62,1
tutti,lr_penalized,0,0.62,0.63,0
tutti,lr_penalized,0,0.63,0.64,0
tutti,lr_penalized,0,0.64,0.65,1
tutti,lr_penalized,0,0.65,0.66,0
tutti,lr_penalized,0,0.66,0.67,0
tutti,lr_penalized,0,0.67,0.68,0
tutti,lr_penalized,0,0.68,0.6900000000000001,0
tutti,lr_penalized,0,0.6900000000000001,0.7000000000000001,0
tutti,lr_penalized,0,0.7000000000000001,0.71,0
tutti,lr_penalized,0,0.71,0.72,0
tutti,lr_penalized,0,0.72,0.73,0
tutti,lr_penalized,0,0.73,0.74,1
tutti,lr_penalized,0,0.74,0.75,0
tutti,lr_penalized,0,0.75,0.76,1
tutti,lr_penalized,0,0.76,0.77,0
tutti,lr_penalized,0,0.77,0.78,0
tutti,lr_penalized,0,0.78,0.79,0
tutti,lr_penalized,0,0.79,0.8,0
tutti,lr_penalized,0,0.8,0.81,1
tutti,lr_penalized,0,0.81,0.8200000000000001,0
tutti,lr_penalized,0,0.8200000000000001,0.8300000000000001,0
tutti,lr_penalized,0,0.8300000000000001,0.84,0
tutti,lr_penalized,0,0.84,0.85,0
tutti,lr_penalized,0,0.85,0.86,0
tutti,lr_penalized,0,0.86,0.87,0
tutti,lr_penalized,0,0.87,0.88,0
tutti,lr_penalized,0,0.88,0.89,0
tutti,lr_penalized,0,0.89,0.9,1
tutti,lr_penalized,0,0.9,0.91,1
tutti,lr_penalized,0,0.91,0.92,0
tutti,lr_penalized,0,0.92,0.93,0
tutti,lr_penalized,0,0.93,0.9400000000000001,0
tutti,lr_penalized,0,0.9400000000000001,0.9500000000000001,0
tutti,lr_penalized,0,0.9500000000000001,0.96,0
tutti,lr_penalized,0,0.96,0.97,0
tutti,lr_penalized,0,0.97,0.98,0
tutti,lr_penalized,0,0.98,0.99,0
tutti,lr_penalized,0,0.99,1.0,0
tutti,lr_penalized,1,0.0,0.01,0
tutti,lr_penalized,1,0.01,0.02,0
tutti,lr_penalized,1,0.02,0.03,3
tutti,lr_penalized,1,0.03,0.04,21
tutti,lr_penalized,1,0.04,0.05,24
tutti,lr_penalized,1,0.05,0.06,25
tutti,lr_penalized,1,0.06,0.07,35
tutti,lr_penalized,1,0.07,0.08,22
tutti,lr_penalized,1,0.08,0.09,29
tutti,lr_penalized,1,0.09,0.1,21
tutti,lr_penalized,1,0.1,0.11,22
tutti,lr_penalized,1,0.11,0.12,9
tutti,lr_penalized,1,0.12,0.13,19
tutti,lr_penalized,1,0.13,0.14,11
tutti,lr_penalized,1,0.14,0.15,16
tutti,lr_penalized,1,0.15,0.16,13
tutti,lr_penalized,1,0.16,0.17,15
tutti,lr_penalized,1,0.17,0.18,7
tutti,lr_penalized,1,0.18,0.19,3
tutti,lr_penalized,1,0.19,0.2,10
tutti,lr_penalized,1,0.2,0.21,14
tutti,lr_penalized,1,0.21,0.22,7
tutti,lr_penalized,1,0.22,0.23,7
tutti,lr_penalized,1,0.23,0.24,5
tutti,lr_penalized,1,0.24,0.25,7
tutti,lr_penalized,1,0.25,0.26,3
tutti,lr_penalized,1,0.26,0.27,7
tutti,lr_penalized,1,0.27,0.28,3
tutti,lr_penalized,1,0.28,0.29,5
tutti,lr_penalized,1,0.29,0.3,6
tutti,lr_penalized,1,0.3,0.31,8
tutti,lr_penalized,1,0.31,0.32,2
tutti,lr_penalized,1,0.32,0.33,4
tutti,lr_penalized,1,0.33,0.34,5
tutti,lr_penalized,1,0.34,0.35000000000000003,4
tutti,lr_penalized,1,0.35000000000000003,0.36,4
tutti,lr_penalized,1,0.36,0.37,2
tutti,lr_penalized,1,0.37,0.38,1
tutti,lr_penalized,1,0.38,0.39,2
tutti,lr_penalized,1,0.39,0.4,2
